,Асимметрия челюсти,Высота бровей,Наклон глаз,Полнота верхней губы,Полнота нижней губы,Асимметрия размера глаз,Ширина посадки глаз,Скулы,Форма головы,Верхнее веко,Асимметрия брови,Наклон бровей,Размер рта,Асимметрия наклона глаз,Асимметрия носа,Размер глаз,Оттопыренность ушей,Ширина челюсти,Уголки рта,Форма бровей,Асимметрия челюсти cat,Высота бровей cat,Наклон глаз cat,Полнота верхней губы cat,Полнота нижней губы cat,Асимметрия размера глаз cat,Ширина посадки глаз cat,Скулы cat,Форма головы cat,Верхнее веко cat,Асимметрия брови cat,Наклон бровей cat,Размер рта cat,Асимметрия наклона глаз cat,Асимметрия носа cat,Размер глаз cat,Оттопыренность ушей cat,Ширина челюсти cat,Уголки рта cat,Форма бровей cat,anfas_bbox,anfas_roll,anfas_pitch,anfas_yaw,anfas_keypoints,anfas_path,rank,sigStrikesAccuracy,significantStrikesDefendPercent,significantStrikesLandPerMinute,significantStrikesMissedPerMinute,submissionAttemptsPer15minutes,takedownsAccuracy,takedownsDefendPercent,takedownsPer15min,wins,looses,name,champ
1131,0.690277197865079,0.285668742670127,-14.5397715674427,1.8253393389205,7.93625799530654,1.05855937254624,0.812051290970706,21.3624564537663,1.33350390460675,0.36320215055345,1.68468431789629,13.4957332807958,33.3322835802875,2.52175965245361,3.45731013197434,4.75251406195368,25.3960255849809,0.896797153469639,0,"[0.3082082271575928, 0.04470460116863251, 0.5575574040412903, 0.08952977508306503]",Нет асимметрии,Высокая,Вверх,Средняя,Средне-полная,Правый больше,Близко,Выражены,Мезо,Выраженные,Левая вверх,Средние,Маленький,Нет ассиметрии,Влево,Маленькие,Оттопыренные,Средне-узкая,Пряые,Прямые,"[183, 67, 314, 242]",-3,-7.2,-5.5,"[[223, 135], [284, 135], [257, 172], [233, 204], [276, 204]]",data/photos/1131_anfas.jpg,16,41,54,3.21,2.96,1.6,21,55,0.47,23,13,Steven Siler,
1132,1.2188752351313,0.234578309283274,-2.72631099390627,1.79428205547856,7.68978023776524,1.09399843655534,1.05876382579819,23.8183790200867,1.52979366332784,0.871340877502336,-0.029377426675184,7.27821216003715,37.3704996152729,-2.72631099390626,1.43209618416465,5.42455113063196,24.7781807661324,0.931317828796012,-31.5347919051883,"[0.03485412895679474, 0.8852194547653198, 0.025606613606214523, 0.05431979149580002]",Нет асимметрии,Средне-Высокая,Средний,Средняя,Средняя,Правый больше,Средне,Выражены,Долих,Опущенные,Нет асимметрии,Без наклона,Средний,Нет ассиметрии,Влево,Средне-маленькие,Оттопыренные,Средне-широкая,Вниз,Полукруг,"[180, 61, 311, 246]",-2.5,-2.9,-5,"[[215, 133], [278, 132], [248, 171], [223, 206], [272, 206]]",data/photos/1132_anfas.jpg,16,26,68,2.34,3.16,,21,60,1.76,22,12,Phil Harris,
1133,0.25918185446596,0.222218792946322,-2.86240522611175,2.32,7.2,0.998752338877844,0.80342137147467,8.53076560994813,1.44002222205076,0.366119297803318,-0.818455461688615,12.2647737278924,36.8086946250475,-2.86240522611175,-0.842524260740415,4.72741116909548,33.6,0.904035397537066,-2.72631099390626,"[0.11818267405033112, 0.8454234600067139, 0.03299872204661369, 0.003395034233108163]",Нет асимметрии,Средне-Высокая,Средний,Полная,Средняя,Без ассиметрии,Близко,Cредне выражены,Мезо,Выраженные,Нет асимметрии,Без наклона,Средний,Нет ассиметрии,Отсутствует,Маленькие,Оттопыренные,Средняя,Пряые,Полукруг,"[190, 66, 320, 242]",-3,-6.3,5,"[[221, 129], [279, 128], [247, 167], [226, 202], [274, 202]]",data/photos/1133_anfas.jpg,16,59,45,5.61,5.44,1.7,28,,1.67,8,5,Cody Donovan,
1134,-0.287735331325281,0.16312174987713,-9.92096089317165,1.42792578301399,7.51539885796834,1.0075189028612,0.717304594840888,3.59222873545594,1.42824218580604,0.377255349295505,-1.25776977341229,13.8029885236457,35.2903797213272,2.89579467183766,-0.66675370239583,5.42248826659344,18.036957259124,0.827922753553406,-43.9792477923867,"[0.10204679518938065, 0.027805527672171593, 0.7671775817871094, 0.10297010838985443]",Нет асимметрии,Низкая,Вверх,Средняя,Средняя,Без ассиметрии,Близко,Не выражены,Мезо,Выраженные,Правая вверх,Средние,Средне-маленький,Нет ассиметрии,Отсутствует,Средне-маленькие,Средние,Средне-узкая,Вниз,Прямые,"[169, 29, 310, 218]",-0.2,-9.8,4.5,"[[210, 106], [273, 108], [238, 146], [214, 179], [260, 181]]",data/photos/1134_anfas.jpg,16,58,72,4.44,1.29,3.5,25,40,1.75,5,1,Mike King,
1135,0.98776039963981,0.241754592549693,18.8356120787142,1.59979523931321,6.39918095725285,0.904433524367601,0.930403108294089,14.0121665335134,1.4558356428185,1.14794728824157,-0.895173710211074,2.99738460648563,38.4284003578052,-3.62217156436332,3.81407483429035,5.22600096016872,25.5967238290114,0.94418418762034,-28.0284936403326,"[0.16526982188224792, 0.46175020933151245, 0.3617710471153259, 0.011208909563720226]",Нет асимметрии,Высокая,Вниз,Средняя,Средняя,Левый больше,Близко,Выражены,Мезо,Опущенные,Нет асимметрии,Без наклона,Средний,Левый,Влево,Средне-маленькие,Оттопыренные,Средне-широкая,Вниз,Полукруг,"[186, 45, 321, 212]",-1.7,6.1,-4.3,"[[221, 112], [285, 111], [255, 134], [229, 175], [280, 175]]",data/photos/1135_anfas.jpg,16,36,50,2.57,2.57,1.1,37,55,3.08,31,19,Pat Healy,
1136,1.1781532949283,0.175320409883908,0,1.63829633152506,8.66561808545553,1,0.931980306368634,34.102455446144,1.5246426846921,0.416336549763568,0.795567945215473,12.9331783970473,35.6146246223212,0,4.18934290248063,4.89674959738394,17.2452245423691,0.83421267112718,-9.28609583712817,"[0.2021297663450241, 0.12175317108631134, 0.6708576679229736, 0.0052594686858356]",Нет асимметрии,Средне-Низкая,Средний,Средняя,Полная,Без ассиметрии,Близко,Выражены,Долих,Выраженные,Нет асимметрии,Средние,Средний,Нет ассиметрии,Влево,Маленькие,Средние,Средне-узкая,Вниз,Прямые,"[188, 48, 317, 233]",5.5,-8.3,-2.2,"[[230, 117], [287, 126], [256, 162], [226, 188], [271, 195]]",data/photos/1136_anfas.jpg,16,46,59,3.09,2.73,0.3,40,61,0.67,19,8,Jesse Ronson,
1137,0,0.222794936864861,0,1.55732473466213,6.55715677752474,1,0.780709118956513,12.4746712512182,1.58193530675132,0.997140688790462,-1.36276082530661,7.48557191731681,41.8099094158443,0,-1.46880071438582,5.2892228998109,23.7696933185272,0.942733822878686,2.20259816176581,"[0.38135451078414917, 0.020307613536715508, 0.5846620202064514, 0.01367584802210331]",Нет асимметрии,Средне-Высокая,Средний,Средняя,Средняя,Без ассиметрии,Близко,Выражены,Долих,Опущенные,Правая вверх,Без наклона,Средне-большой,Нет ассиметрии,Вправо,Средне-маленькие,Средние,Средне-широкая,Вверх,Прямые,"[182, 49, 310, 231]",0,-8.2,3.3,"[[215, 121], [275, 121], [242, 156], [218, 189], [270, 190]]",data/photos/1137_anfas.jpg,16,,,,,21.9,100,,7.32,6,0,Robert Drysdale,
1138,-1.12330271407543,0.182340322905606,-3.01278750418334,1.42857142857143,5.88235294117647,1.10373549557804,0.829491823772062,24.0591328318053,1.42867028822544,0.524039325840318,-0.091198935336729,12.0165313299565,39.388375278178,-3.01278750418334,0,4.94296509700441,33.6134453781513,1.00003530761763,6.27107744950115,"[0.11103446036577225, 0.08403537422418594, 0.7898128032684326, 0.015117410570383072]",Нет асимметрии,Средне-Низкая,Средний,Средняя,Средне-тонкая,Правый больше,Близко,Выражены,Мезо,Выраженные,Нет асимметрии,Без наклона,Средне-большой,Левый,Отсутствует,Маленькие,Оттопыренные,Широкая,Вверх,Прямые,"[190, 57, 318, 225]",-1.3,-6,-3.3,"[[226, 123], [284, 122], [256, 158], [233, 189], [278, 189]]",data/photos/1138_anfas.jpg,16,34,60,3.43,2.47,0.1,57,59,1.05,15,13,George Roop,
1139,-1.24536426676835,0.161101166901546,-2.48955292199915,1.27251695672605,7.3281140672899,0.959238702768445,1.19507887697743,22.8336541779175,1.63619422036872,0.781256475606588,-0.734521034254826,6.74449113790893,40.0346842355152,0.443492544663464,0,6.07833821342219,6.36258478363024,0.92729770357966,-70.6936996593996,"[0.22377076745033264, 0.01999608427286148, 0.7441739439964294, 0.01205911859869957]",Нет асимметрии,Низкая,Средний,Средняя,Средняя,Без ассиметрии,Далеко,Выражены,Долих,Выраженные,Нет асимметрии,Без наклона,Средне-большой,Нет ассиметрии,Отсутствует,Средние,Прижатые,Средне-широкая,Вниз,Прямые,"[190, 52, 315, 223]",-0.1,-8.7,-3.4,"[[224, 121], [282, 120], [253, 151], [229, 188], [275, 187]]",data/photos/1139_anfas.jpg,16,29,70,3.27,4.4,,,,,3,2,Guilherme Vasconcelos,
1140,0.733075284655367,0.206655880021502,6.70983680775694,0.791458759997972,4.07908508224002,1.06982767303898,0.748528061653057,-3.71751638860122,1.43618964516451,0.593594069998479,2.31614007526464,7.08616885006598,34.6263207499113,-3.0191920677641,-0.227664150883829,4.9567568247183,29.679703499924,0.95057459068796,-6.54629078329404,"[0.02647116221487522, 0.013116993941366673, 0.9507004618644714, 0.00971147883683443]",Нет асимметрии,Средняя,Вниз,Средне-тонкая,Средне-тонкая,Правый больше,Близко,Не выражены,Мезо,Выраженные,Левая вверх,Без наклона,Средне-маленький,Левый,Отсутствует,Маленькие,Оттопыренные,Широкая,Пряые,Прямые,"[81, 42, 185, 182]",-2.9,-8,-26.7,"[[111, 98], [161, 95], [138, 127], [119, 153], [159, 150]]",data/photos/1140_anfas.jpg,16,41,51,1.64,2.3,1.4,36,25,4.09,6,4,Colton Smith,
